,steam_appid,categories,genres,header_image,short_description,meta
0,362680,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/362680/header.jpg?t=1584652495,"Fran Bow is a creepy adventure game that tells the story of Fran, a young girl struggling with a mental disorder and an unfair destiny.",70
0,1444480,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1444480/header.jpg?t=1658225377,Learn CPU architecture with puzzles,
0,703860,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/703860/header.jpg?t=1625582530,"GRID is a racing experience like no other. Offering unrivalled wheel-to-wheel racing for everyone, where every race is unpredictable as you create rivals and nemeses on your road to conquering the world of motorsport.",
0,1418800,,Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/1418800/header.jpg?t=1647853962,"Partner with Movavi Video Editor Plus 2021 and create your own video stories! Edit your footage on the handy multi-track timeline, apply professional special effects, and upload the results to YouTube right from the program. Video editing with Movavi gives you true creative freedom.",
0,2280,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/2280/header.jpg?t=1600098964,"The complete megahit game that set the world afire. Plus All-New Episode IV: Thy Flesh Consumed. The demons came and the marines died. Except one. You are the last defense against these hell-spawned hordes. Prepare for the most intense mutant-laden, blood-splattered action ever!",
0,335620,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/335620/header.jpg?t=1656215143,"You are the captain of a starship venturing through a massive open universe. Customize your crew and take command at the helm of your very own ship as you explore a galaxy torn apart by internal strife, alien threats, and political intrigue.",
0,638230,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/638230/header.jpg?t=1646936237,"Explore the ancient, mysterious world of Journey as you soar above ruins and glide across sands to discover its secrets.",
0,1230140,"['Single-player', 'Steam Trading Cards']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1230140/header.jpg?t=1602740963,"&quot;As the world sank, I found you.&quot; In the near future, a sudden and unexplained sea rise has left much of human civilization underwater. In a little town slowly being enveloped by the ocean, an unforgettable summer is about to begin for a boy and a mysterious robot girl...",
0,282400,"['Single-player', 'Multi-player', 'Steam Achievements', 'Includes level editor']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/282400/header.jpg?t=1630483760,"SuperPower 2 is the only global geopolitical simulation game which allows players to control entire countries. Players control countries in 3 major areas: political, economic and military, but this time, in a beautiful real-time 3D environment.",
0,1957330,"['Steam Workshop', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1957330/header.jpg?t=1658174989,Customizable Twitch interactions,
